snapshot_date,snapshot_month,updated_at,brand,inventoryGroup,sourceStore,locationName,locationId,productId,variantId,inventoryItemId,sku,variantTitle,price,shopifyUnitCost,productName,productType,vendor,productStatus,productTags,quantity,shopifySalesByMonth
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950583526,gid://shopify/InventoryItem/48836284252390,KIT-7SC300-75M-B,"B - Navy / 75"" w/medium neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951566566,gid://shopify/InventoryItem/48836285235430,KIT-7SC300-75M-F,"F - Black / 75"" w/medium neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951238886,gid://shopify/InventoryItem/48836284907750,KIT-7SC300-75M-H,"H - Harbor / 75"" w/medium neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950911206,gid://shopify/InventoryItem/48836284580070,KIT-7SC300-75M-P,"P - Purple / 75"" w/medium neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752949666022,gid://shopify/InventoryItem/48836283334886,KIT-7SC300-78L-121,"121 - deluxe black / 78"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752949993702,gid://shopify/InventoryItem/48836283662566,KIT-7SC300-78L-2021,"2021 - atlantis / 78"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950321382,gid://shopify/InventoryItem/48836283990246,KIT-7SC300-78L-A,"A - Hunter / 78"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950649062,gid://shopify/InventoryItem/48836284317926,KIT-7SC300-78L-B,"B - Navy / 78"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951632102,gid://shopify/InventoryItem/48836285300966,KIT-7SC300-78L-F,"F - Black / 78"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951304422,gid://shopify/InventoryItem/48836284973286,KIT-7SC300-78L-H,"H - Harbor / 78"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950976742,gid://shopify/InventoryItem/48836284645606,KIT-7SC300-78L-P,"P - Purple / 78"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752949633254,gid://shopify/InventoryItem/48836283302118,KIT-7SC300-78M-121,"121 - deluxe black / 78"" w/medium neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",1,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752949960934,gid://shopify/InventoryItem/48836283629798,KIT-7SC300-78M-2021,"2021 - atlantis / 78"" w/medium neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950288614,gid://shopify/InventoryItem/48836283957478,KIT-7SC300-78M-A,"A - Hunter / 78"" w/medium neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950616294,gid://shopify/InventoryItem/48836284285158,KIT-7SC300-78M-B,"B - Navy / 78"" w/medium neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951599334,gid://shopify/InventoryItem/48836285268198,KIT-7SC300-78M-F,"F - Black / 78"" w/medium neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",2,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951271654,gid://shopify/InventoryItem/48836284940518,KIT-7SC300-78M-H,"H - Harbor / 78"" w/medium neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950943974,gid://shopify/InventoryItem/48836284612838,KIT-7SC300-78M-P,"P - Purple / 78"" w/medium neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752949698790,gid://shopify/InventoryItem/48836283367654,KIT-7SC300-81L-121,"121 - deluxe black / 81"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950026470,gid://shopify/InventoryItem/48836283695334,KIT-7SC300-81L-2021,"2021 - atlantis / 81"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950354150,gid://shopify/InventoryItem/48836284023014,KIT-7SC300-81L-A,"A - Hunter / 81"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950681830,gid://shopify/InventoryItem/48836284350694,KIT-7SC300-81L-B,"B - Navy / 81"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951664870,gid://shopify/InventoryItem/48836285333734,KIT-7SC300-81L-F,"F - Black / 81"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951337190,gid://shopify/InventoryItem/48836285006054,KIT-7SC300-81L-H,"H - Harbor / 81"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951009510,gid://shopify/InventoryItem/48836284678374,KIT-7SC300-81L-P,"P - Purple / 81"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752949731558,gid://shopify/InventoryItem/48836283400422,KIT-7SC300-84L-121,"121 - deluxe black / 84"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950059238,gid://shopify/InventoryItem/48836283728102,KIT-7SC300-84L-2021,"2021 - atlantis / 84"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950386918,gid://shopify/InventoryItem/48836284055782,KIT-7SC300-84L-A,"A - Hunter / 84"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752950714598,gid://shopify/InventoryItem/48836284383462,KIT-7SC300-84L-B,"B - Navy / 84"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951697638,gid://shopify/InventoryItem/48836285366502,KIT-7SC300-84L-F,"F - Black / 84"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951369958,gid://shopify/InventoryItem/48836285038822,KIT-7SC300-84L-H,"H - Harbor / 84"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-31,2026-08,2026-08-31T17:49:54.359199+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688303334,gid://shopify/ProductVariant/46752951042278,gid://shopify/InventoryItem/48836284711142,KIT-7SC300-84L-P,"P - Purple / 84"" w/large neck",389.99,272.99,"Survival Bundle: Heavyweight 300g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
